run_id,run_date,mlr_dataset, feature_set,split,tuned,setup,best,pred_accuracy, metrics_dict,accuracy,roc_auc,recall,precision,f1,kappa,mcc
caeddde3-254d-4540-a8ca-b974065aa725,11/01/2023 08:21,./datasets/mlr.csv,ALL,0.92,FALSE,caeddde3-254d-4540-a8ca-b974065aa725: use train_size=0.9 for train/validate,"XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
              colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
              early_stopping_rounds=None, enable_categorical=False,
              eval_metric=None, feature_types=None, gamma=0, gpu_id=-1,
              grow_policy='depthwise', importance_type=None,
              interaction_constraints='', learning_rate=0.300000012,
              max_bin=256, max_cat_threshold=64, max_cat_to_onehot=4,
              max_delta_step=0, max_depth=6, max_leaves=0, min_child_weight=1,
              missing=nan, monotone_constraints='()', n_estimators=100,
              n_jobs=-1, num_parallel_tree=1, objective='binary:logistic',
              predictor='auto', ...)",0.54,"{'accuracy': 0.7104, 'roc_auc': 0.7427, 'recall': 0.8054, 'precision': 0.7166, 'f1': 0.7527, 'kappa': 0.4025, 'mcc': 0.4221}",0.7104,0.7427,0.8054,0.7166,0.7527,0.4025,0.4221
54fa9ac4-53e7-4d41-b50a-c7b8990ac8f2,11/01/2023 08:28,./datasets/mlr.csv,ALL,0.94,FALSE,54fa9ac4-53e7-4d41-b50a-c7b8990ac8f2: use train_size=0.9 for train/validate,"ExtraTreesClassifier(bootstrap=False, ccp_alpha=0.0, class_weight=None,
                     criterion='gini', max_depth=None, max_features='sqrt',
                     max_leaf_nodes=None, max_samples=None,
                     min_impurity_decrease=0.0, min_samples_leaf=1,
                     min_samples_split=2, min_weight_fraction_leaf=0.0,
                     n_estimators=100, n_jobs=-1, oob_score=False,
                     random_state=8469, verbose=0, warm_start=False)",0.5,"{'accuracy': 0.6654, 'roc_auc': 0.7092, 'recall': 0.8292, 'precision': 0.6835, 'f1': 0.7407, 'kappa': 0.2683, 'mcc': 0.2947}",0.6654,0.7092,0.8292,0.6835,0.7407,0.2683,0.2947
d69e44c3-1901-46e0-bf2f-976b46e3590c,11/01/2023 08:33,./datasets/mlr.csv,ALL,0.9,FALSE,d69e44c3-1901-46e0-bf2f-976b46e3590c: use train_size=0.9 for train/validate,"LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
                   intercept_scaling=1, l1_ratio=None, max_iter=1000,
                   multi_class='auto', n_jobs=None, penalty='l2',
                   random_state=5099, solver='lbfgs', tol=0.0001, verbose=0,
                   warm_start=False)",0.69,"{'accuracy': 0.6709, 'roc_auc': 0.6617, 'recall': 0.7875, 'precision': 0.7016, 'f1': 0.7349, 'kappa': 0.2901, 'mcc': 0.3119}",0.6709,0.6617,0.7875,0.7016,0.7349,0.2901,0.3119
22188096-949a-4d9f-a600-102376907ea8,11/01/2023 08:57,./datasets/mlr.csv,ALL,0.9,TRUE,22188096-949a-4d9f-a600-102376907ea8: use train_size=0.9 for train/validate,"AdaBoostClassifier(algorithm='SAMME.R', base_estimator='deprecated',
                   estimator=None, learning_rate=1.0, n_estimators=50,
                   random_state=2143)",0.62,"{'accuracy': 0.678, 'roc_auc': 0.7277, 'recall': 0.7429, 'precision': 0.718, 'f1': 0.7216, 'kappa': 0.3262, 'mcc': 0.3383}",0.678,0.7277,0.7429,0.718,0.7216,0.3262,0.3383
fc3ff291-b08a-4d4b-aec0-66721a383848,11/01/2023 15:12,./datasets/mlr.csv,ALL,0.8,TRUE,fc3ff291-b08a-4d4b-aec0-66721a383848: use train_size=0.9 for train/validate,"GradientBoostingClassifier(ccp_alpha=0.0, criterion='friedman_mse', init=None,
                           learning_rate=0.1, loss='log_loss', max_depth=3,
                           max_features=None, max_leaf_nodes=None,
                           min_impurity_decrease=0.0, min_samples_leaf=1,
                           min_samples_split=2, min_weight_fraction_leaf=0.0,
                           n_estimators=100, n_iter_no_change=None,
                           random_state=401, subsample=1.0, tol=0.0001,
                           validation_fraction=0.1, verbose=0,
                           warm_start=False)",0.55,"{'accuracy': 0.6841, 'roc_auc': 0.7119, 'recall': 0.8143, 'precision': 0.7019, 'f1': 0.7467, 'kappa': 0.325, 'mcc': 0.3568}",0.6841,0.7119,0.8143,0.7019,0.7467,0.325,0.3568
86c6cca9-fa77-4c29-9979-7dc6115b08f5,11/01/2023 15:34,./datasets/mlr.csv,ALL,0.9,TRUE,86c6cca9-fa77-4c29-9979-7dc6115b08f5: use train_size=0.9 for train/validate,"RandomForestClassifier(bootstrap=True, ccp_alpha=0.0, class_weight=None,
                       criterion='gini', max_depth=None, max_features='sqrt',
                       max_leaf_nodes=None, max_samples=None,
                       min_impurity_decrease=0.0, min_samples_leaf=1,
                       min_samples_split=2, min_weight_fraction_leaf=0.0,
                       n_estimators=100, n_jobs=-1, oob_score=False,
                       random_state=5461, verbose=0, warm_start=False)",0.5,"{'accuracy': 0.6225, 'roc_auc': 0.63, 'recall': 0.7946, 'precision': 0.6548, 'f1': 0.7133, 'kappa': 0.1653, 'mcc': 0.1698}",0.6225,0.63,0.7946,0.6548,0.7133,0.1653,0.1698
f66994b2-0db4-44fb-8f93-a02e913aeeba,11/01/2023 15:46,./datasets/mlr.csv,ALL,0.9,FALSE,f66994b2-0db4-44fb-8f93-a02e913aeeba: use train_size=0.9 for train/validate,"GradientBoostingClassifier(ccp_alpha=0.0, criterion='friedman_mse', init=None,
                           learning_rate=0.1, loss='log_loss', max_depth=3,
                           max_features=None, max_leaf_nodes=None,
                           min_impurity_decrease=0.0, min_samples_leaf=1,
                           min_samples_split=2, min_weight_fraction_leaf=0.0,
                           n_estimators=100, n_iter_no_change=None,
                           random_state=6212, subsample=1.0, tol=0.0001,
                           validation_fraction=0.1, verbose=0,
                           warm_start=False)",0.75,"{'accuracy': 0.661, 'roc_auc': 0.7214, 'recall': 0.8018, 'precision': 0.6662, 'f1': 0.7246, 'kappa': 0.2898, 'mcc': 0.3056}",0.661,0.7214,0.8018,0.6662,0.7246,0.2898,0.3056
2e3c78ca-b258-4ee6-955c-708d9387526a,11/01/2023 16:12,./datasets/mlr.csv,ALL,0.85,TRUE,2e3c78ca-b258-4ee6-955c-708d9387526a: use train_size=0.9 for train/validate,"AdaBoostClassifier(algorithm='SAMME.R', base_estimator='deprecated',
                   estimator=None, learning_rate=1.0, n_estimators=50,
                   random_state=8426)",0.64,"{'accuracy': 0.6699, 'roc_auc': 0.7012, 'recall': 0.7107, 'precision': 0.7225, 'f1': 0.7084, 'kappa': 0.3144, 'mcc': 0.3203}",0.6699,0.7012,0.7107,0.7225,0.7084,0.3144,0.3203
96fe8e55-2e3e-45d6-985d-d2b0e7b6567d,11/01/2023 16:20,./datasets/mlr.csv,ALL,0.91,FALSE,96fe8e55-2e3e-45d6-985d-d2b0e7b6567d: use train_size=0.9 for train/validate,"XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
              colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
              early_stopping_rounds=None, enable_categorical=False,
              eval_metric=None, feature_types=None, gamma=0, gpu_id=-1,
              grow_policy='depthwise', importance_type=None,
              interaction_constraints='', learning_rate=0.300000012,
              max_bin=256, max_cat_threshold=64, max_cat_to_onehot=4,
              max_delta_step=0, max_depth=6, max_leaves=0, min_child_weight=1,
              missing=nan, monotone_constraints='()', n_estimators=100,
              n_jobs=-1, num_parallel_tree=1, objective='binary:logistic',
              predictor='auto', ...)",0.53,"{'accuracy': 0.7176, 'roc_auc': 0.726, 'recall': 0.7982, 'precision': 0.7448, 'f1': 0.7629, 'kappa': 0.4085, 'mcc': 0.4275}",0.7176,0.726,0.7982,0.7448,0.7629,0.4085,0.4275
9d569d29-0ea4-402f-a42a-11dde16d4320,11/01/2023 16:26,./datasets/mlr.csv,ALL,0.91,FALSE,9d569d29-0ea4-402f-a42a-11dde16d4320: use train_size=0.9 for train/validate,"LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
                   intercept_scaling=1, l1_ratio=None, max_iter=1000,
                   multi_class='auto', n_jobs=None, penalty='l2',
                   random_state=6887, solver='lbfgs', tol=0.0001, verbose=0,
                   warm_start=False)",0.6,"{'accuracy': 0.7176, 'roc_auc': 0.7576, 'recall': 0.7679, 'precision': 0.7515, 'f1': 0.7553, 'kappa': 0.4149, 'mcc': 0.4224}",0.7176,0.7576,0.7679,0.7515,0.7553,0.4149,0.4224
d60b6cfa-ce90-4577-8028-b15e69da7e8a,11/01/2023 16:38,./datasets/mlr.csv,ALL,0.94,TRUE,d60b6cfa-ce90-4577-8028-b15e69da7e8a: use train_size=0.9 for train/validate,"RandomForestClassifier(bootstrap=True, ccp_alpha=0.0, class_weight=None,
                       criterion='gini', max_depth=None, max_features='sqrt',
                       max_leaf_nodes=None, max_samples=None,
                       min_impurity_decrease=0.0, min_samples_leaf=1,
                       min_samples_split=2, min_weight_fraction_leaf=0.0,
                       n_estimators=100, n_jobs=-1, oob_score=False,
                       random_state=5039, verbose=0, warm_start=False)",0.5,"{'accuracy': 0.6593, 'roc_auc': 0.6149, 'recall': 0.8653, 'precision': 0.6706, 'f1': 0.7509, 'kappa': 0.225, 'mcc': 0.2532}",0.6593,0.6149,0.8653,0.6706,0.7509,0.225,0.2532
4568144a-ea15-49f3-8ca9-288191d4ad53,11/01/2023 17:05,./datasets/mlr.csv,ALL,0.91,TRUE,4568144a-ea15-49f3-8ca9-288191d4ad53: use train_size=0.9 for train/validate,"AdaBoostClassifier(algorithm='SAMME.R', base_estimator='deprecated',
                   estimator=None, learning_rate=1.0, n_estimators=50,
                   random_state=712)",0.47,"{'accuracy': 0.7187, 'roc_auc': 0.7447, 'recall': 0.7732, 'precision': 0.7624, 'f1': 0.7531, 'kappa': 0.4247, 'mcc': 0.4511}",0.7187,0.7447,0.7732,0.7624,0.7531,0.4247,0.4511
35028069-6219-4c60-8c2f-6b2757a711c5,11/01/2023 17:19,./datasets/mlr.csv,ALL,0.95,FALSE,35028069-6219-4c60-8c2f-6b2757a711c5: use train_size=0.9 for train/validate,"GradientBoostingClassifier(ccp_alpha=0.0, criterion='friedman_mse', init=None,
                           learning_rate=0.1, loss='log_loss', max_depth=3,
                           max_features=None, max_leaf_nodes=None,
                           min_impurity_decrease=0.0, min_samples_leaf=1,
                           min_samples_split=2, min_weight_fraction_leaf=0.0,
                           n_estimators=100, n_iter_no_change=None,
                           random_state=6038, subsample=1.0, tol=0.0001,
                           validation_fraction=0.1, verbose=0,
                           warm_start=False)",0.5,"{'accuracy': 0.6857, 'roc_auc': 0.6972, 'recall': 0.7819, 'precision': 0.7143, 'f1': 0.7401, 'kappa': 0.3389, 'mcc': 0.3621}",0.6857,0.6972,0.7819,0.7143,0.7401,0.3389,0.3621
0277f84d-288b-4b6b-bc5c-5bd7e425a697,11/01/2023 17:30,./datasets/mlr.csv,ALL,0.95,FALSE,0277f84d-288b-4b6b-bc5c-5bd7e425a697: use train_size=0.9 for train/validate,"AdaBoostClassifier(algorithm='SAMME.R', base_estimator='deprecated',
                   estimator=None, learning_rate=1.0, n_estimators=50,
                   random_state=2240)",0.75,"{'accuracy': 0.6429, 'roc_auc': 0.665, 'recall': 0.7028, 'precision': 0.7018, 'f1': 0.6952, 'kappa': 0.2609, 'mcc': 0.274}",0.6429,0.665,0.7028,0.7018,0.6952,0.2609,0.274
0982b991-80e5-4613-8ba6-902f8d52e5cc,11/01/2023 17:46,./datasets/mlr.csv,ALL,0.95,TRUE,0982b991-80e5-4613-8ba6-902f8d52e5cc: use train_size=0.9 for train/validate,"XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
              colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
              early_stopping_rounds=None, enable_categorical=False,
              eval_metric=None, feature_types=None, gamma=0, gpu_id=-1,
              grow_policy='depthwise', importance_type=None,
              interaction_constraints='', learning_rate=0.300000012,
              max_bin=256, max_cat_threshold=64, max_cat_to_onehot=4,
              max_delta_step=0, max_depth=6, max_leaves=0, min_child_weight=1,
              missing=nan, monotone_constraints='()', n_estimators=100,
              n_jobs=-1, num_parallel_tree=1, objective='binary:logistic',
              predictor='auto', ...)",0.75,"{'accuracy': 0.7286, 'roc_auc': 0.7769, 'recall': 0.8111, 'precision': 0.7561, 'f1': 0.7759, 'kappa': 0.4322, 'mcc': 0.4476}",0.7286,0.7769,0.8111,0.7561,0.7759,0.4322,0.4476
3fdcf86d-4876-4512-ad2d-259e9a903b5d,11/01/2023 17:57,./datasets/mlr.csv,ALL,0.91,TRUE,3fdcf86d-4876-4512-ad2d-259e9a903b5d: use train_size=0.9 for train/validate,"LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
                   intercept_scaling=1, l1_ratio=None, max_iter=1000,
                   multi_class='auto', n_jobs=None, penalty='l2',
                   random_state=7210, solver='lbfgs', tol=0.0001, verbose=0,
                   warm_start=False)",0.73,"{'accuracy': 0.6181, 'roc_auc': 0.6333, 'recall': 0.6679, 'precision': 0.6808, 'f1': 0.6673, 'kappa': 0.2249, 'mcc': 0.2254}",0.6181,0.6333,0.6679,0.6808,0.6673,0.2249,0.2254
e1820070-faa9-4918-a33d-94a4298022e1,11/01/2023 18:12,./datasets/mlr.csv,ALL,0.9,TRUE,e1820070-faa9-4918-a33d-94a4298022e1: use train_size=0.9 for train/validate,"XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
              colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
              early_stopping_rounds=None, enable_categorical=False,
              eval_metric=None, feature_types=None, gamma=0, gpu_id=-1,
              grow_policy='depthwise', importance_type=None,
              interaction_constraints='', learning_rate=0.300000012,
              max_bin=256, max_cat_threshold=64, max_cat_to_onehot=4,
              max_delta_step=0, max_depth=6, max_leaves=0, min_child_weight=1,
              missing=nan, monotone_constraints='()', n_estimators=100,
              n_jobs=-1, num_parallel_tree=1, objective='binary:logistic',
              predictor='auto', ...)",0.56,"{'accuracy': 0.6973, 'roc_auc': 0.7053, 'recall': 0.8667, 'precision': 0.7136, 'f1': 0.7796, 'kappa': 0.3059, 'mcc': 0.321}",0.6973,0.7053,0.8667,0.7136,0.7796,0.3059,0.321
8b41e7c2-c1d8-420f-8b57-319359819991,11/01/2023 18:19,./datasets/mlr.csv,ALL,0.9,FALSE,8b41e7c2-c1d8-420f-8b57-319359819991: use train_size=0.9 for train/validate,"XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
              colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
              early_stopping_rounds=None, enable_categorical=False,
              eval_metric=None, feature_types=None, gamma=0, gpu_id=-1,
              grow_policy='depthwise', importance_type=None,
              interaction_constraints='', learning_rate=0.300000012,
              max_bin=256, max_cat_threshold=64, max_cat_to_onehot=4,
              max_delta_step=0, max_depth=6, max_leaves=0, min_child_weight=1,
              missing=nan, monotone_constraints='()', n_estimators=100,
              n_jobs=-1, num_parallel_tree=1, objective='binary:logistic',
              predictor='auto', ...)",0.56,"{'accuracy': 0.6995, 'roc_auc': 0.751, 'recall': 0.8214, 'precision': 0.7122, 'f1': 0.7537, 'kappa': 0.3648, 'mcc': 0.3894}",0.6995,0.751,0.8214,0.7122,0.7537,0.3648,0.3894
88f2be97-e103-48de-9704-326503e321fc,11/01/2023 18:42,./datasets/mlr.csv,ALL,0.9,TRUE,88f2be97-e103-48de-9704-326503e321fc: use train_size=0.9 for train/validate,"AdaBoostClassifier(algorithm='SAMME.R', base_estimator='deprecated',
                   estimator=None, learning_rate=1.0, n_estimators=50,
                   random_state=3569)",0.56,"{'accuracy': 0.6709, 'roc_auc': 0.7348, 'recall': 0.7661, 'precision': 0.7052, 'f1': 0.7281, 'kappa': 0.3034, 'mcc': 0.3211}",0.6709,0.7348,0.7661,0.7052,0.7281,0.3034,0.3211
cc21f665-39c2-4bcc-95e9-539b74b4908a,11/01/2023 18:48,./datasets/mlr.csv,ALL,0.9,FALSE,cc21f665-39c2-4bcc-95e9-539b74b4908a: use train_size=0.9 for train/validate,"ExtraTreesClassifier(bootstrap=False, ccp_alpha=0.0, class_weight=None,
                     criterion='gini', max_depth=None, max_features='sqrt',
                     max_leaf_nodes=None, max_samples=None,
                     min_impurity_decrease=0.0, min_samples_leaf=1,
                     min_samples_split=2, min_weight_fraction_leaf=0.0,
                     n_estimators=100, n_jobs=-1, oob_score=False,
                     random_state=4085, verbose=0, warm_start=False)",0.56,"{'accuracy': 0.6775, 'roc_auc': 0.6951, 'recall': 0.775, 'precision': 0.6907, 'f1': 0.7247, 'kappa': 0.3336, 'mcc': 0.3534}",0.6775,0.6951,0.775,0.6907,0.7247,0.3336,0.3534
f306ed67-5471-4889-9d33-771b5f17cd3d,11/01/2023 18:58,./datasets/mlr.csv,ALL,0.9,TRUE,f306ed67-5471-4889-9d33-771b5f17cd3d: use train_size=0.9 for train/validate,"LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
                   intercept_scaling=1, l1_ratio=None, max_iter=1000,
                   multi_class='auto', n_jobs=None, penalty='l2',
                   random_state=363, solver='lbfgs', tol=0.0001, verbose=0,
                   warm_start=False)",0.62,"{'accuracy': 0.6863, 'roc_auc': 0.7033, 'recall': 0.7982, 'precision': 0.7201, 'f1': 0.7485, 'kappa': 0.3373, 'mcc': 0.3548}",0.6863,0.7033,0.7982,0.7201,0.7485,0.3373,0.3548
d3bc0c0f-7cb6-4e7d-a16b-b0bb5a13bce4,11/01/2023 19:12,./datasets/mlr.csv,ALL,0.85,TRUE,d3bc0c0f-7cb6-4e7d-a16b-b0bb5a13bce4: use train_size=0.9 for train/validate,"XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
              colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
              early_stopping_rounds=None, enable_categorical=False,
              eval_metric=None, feature_types=None, gamma=0, gpu_id=-1,
              grow_policy='depthwise', importance_type=None,
              interaction_constraints='', learning_rate=0.300000012,
              max_bin=256, max_cat_threshold=64, max_cat_to_onehot=4,
              max_delta_step=0, max_depth=6, max_leaves=0, min_child_weight=1,
              missing=nan, monotone_constraints='()', n_estimators=100,
              n_jobs=-1, num_parallel_tree=1, objective='binary:logistic',
              predictor='auto', ...)",0.56,"{'accuracy': 0.7353, 'roc_auc': 0.7393, 'recall': 0.8536, 'precision': 0.7544, 'f1': 0.7946, 'kappa': 0.4245, 'mcc': 0.4511}",0.7353,0.7393,0.8536,0.7544,0.7946,0.4245,0.4511
f7d8560f-f1a9-49f4-b1af-1af62136746e,11/01/2023 19:20,./datasets/mlr.csv,ALL,0.9,FALSE,f7d8560f-f1a9-49f4-b1af-1af62136746e: use train_size=0.9 for train/validate,"AdaBoostClassifier(algorithm='SAMME.R', base_estimator='deprecated',
                   estimator=None, learning_rate=1.0, n_estimators=50,
                   random_state=5120)",0.69,"{'accuracy': 0.6247, 'roc_auc': 0.6324, 'recall': 0.7389, 'precision': 0.6715, 'f1': 0.6985, 'kappa': 0.1938, 'mcc': 0.2049}",0.6247,0.6324,0.7389,0.6715,0.6985,0.1938,0.2049
e99eb04f-f58a-49cd-a4a1-3332e60ea73f,11/01/2023 19:26,./datasets/mlr.csv,ALL,0.9,FALSE,e99eb04f-f58a-49cd-a4a1-3332e60ea73f: use train_size=0.9 for train/validate,"ExtraTreesClassifier(bootstrap=False, ccp_alpha=0.0, class_weight=None,
                     criterion='gini', max_depth=None, max_features='sqrt',
                     max_leaf_nodes=None, max_samples=None,
                     min_impurity_decrease=0.0, min_samples_leaf=1,
                     min_samples_split=2, min_weight_fraction_leaf=0.0,
                     n_estimators=100, n_jobs=-1, oob_score=False,
                     random_state=2099, verbose=0, warm_start=False)",0.56,"{'accuracy': 0.6918, 'roc_auc': 0.6585, 'recall': 0.8143, 'precision': 0.7025, 'f1': 0.748, 'kappa': 0.35, 'mcc': 0.3786}",0.6918,0.6585,0.8143,0.7025,0.748,0.35,0.3786
98f9ac56-41ea-4d40-ab2c-58051d8f1fc5,11/01/2023 19:37,./datasets/mlr.csv,ALL,0.92,TRUE,98f9ac56-41ea-4d40-ab2c-58051d8f1fc5: use train_size=0.9 for train/validate,"LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
                   intercept_scaling=1, l1_ratio=None, max_iter=1000,
                   multi_class='auto', n_jobs=None, penalty='l2',
                   random_state=6474, solver='lbfgs', tol=0.0001, verbose=0,
                   warm_start=False)",0.77,"{'accuracy': 0.6456, 'roc_auc': 0.6238, 'recall': 0.7161, 'precision': 0.6803, 'f1': 0.6939, 'kappa': 0.2716, 'mcc': 0.2788}",0.6456,0.6238,0.7161,0.6803,0.6939,0.2716,0.2788
bcb02151-d9cf-4762-9506-3a5d518d64ea,11/01/2023 19:50,./datasets/mlr.csv,ALL,0.95,TRUE,bcb02151-d9cf-4762-9506-3a5d518d64ea: use train_size=0.9 for train/validate,"XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
              colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
              early_stopping_rounds=None, enable_categorical=False,
              eval_metric=None, feature_types=None, gamma=0, gpu_id=-1,
              grow_policy='depthwise', importance_type=None,
              interaction_constraints='', learning_rate=0.300000012,
              max_bin=256, max_cat_threshold=64, max_cat_to_onehot=4,
              max_delta_step=0, max_depth=6, max_leaves=0, min_child_weight=1,
              missing=nan, monotone_constraints='()', n_estimators=100,
              n_jobs=-1, num_parallel_tree=1, objective='binary:logistic',
              predictor='auto', ...)",1,"{'accuracy': 0.65, 'roc_auc': 0.6572, 'recall': 0.8, 'precision': 0.6924, 'f1': 0.7374, 'kappa': 0.2136, 'mcc': 0.2191}",0.65,0.6572,0.8,0.6924,0.7374,0.2136,0.2191
cf55712f-8885-4659-8c3c-42a228ee7ea6,11/01/2023 19:57,./datasets/mlr.csv,ALL,0.95,FALSE,cf55712f-8885-4659-8c3c-42a228ee7ea6: use train_size=0.9 for train/validate,"XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
              colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
              early_stopping_rounds=None, enable_categorical=False,
              eval_metric=None, feature_types=None, gamma=0, gpu_id=-1,
              grow_policy='depthwise', importance_type=None,
              interaction_constraints='', learning_rate=0.300000012,
              max_bin=256, max_cat_threshold=64, max_cat_to_onehot=4,
              max_delta_step=0, max_depth=6, max_leaves=0, min_child_weight=1,
              missing=nan, monotone_constraints='()', n_estimators=100,
              n_jobs=-1, num_parallel_tree=1, objective='binary:logistic',
              predictor='auto', ...)",0.5,"{'accuracy': 0.7214, 'roc_auc': 0.7131, 'recall': 0.8764, 'precision': 0.7211, 'f1': 0.7879, 'kappa': 0.3843, 'mcc': 0.4138}",0.7214,0.7131,0.8764,0.7211,0.7879,0.3843,0.4138
e3e53648-2840-427e-9859-ddbbb741ce0e,11/01/2023 20:04,./datasets/mlr.csv,ALL,0.9,FALSE,e3e53648-2840-427e-9859-ddbbb741ce0e: use train_size=0.9 for train/validate,"LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
                   intercept_scaling=1, l1_ratio=None, max_iter=1000,
                   multi_class='auto', n_jobs=None, penalty='l2',
                   random_state=1004, solver='lbfgs', tol=0.0001, verbose=0,
                   warm_start=False)",0.88,"{'accuracy': 0.6242, 'roc_auc': 0.6501, 'recall': 0.6911, 'precision': 0.6662, 'f1': 0.6729, 'kappa': 0.2326, 'mcc': 0.2317}",0.6242,0.6501,0.6911,0.6662,0.6729,0.2326,0.2317
1a7d92bf-94e8-4b78-ae81-9dc48fb9fda8,11/01/2023 20:18,./datasets/mlr.csv,ALL,0.9,TRUE,1a7d92bf-94e8-4b78-ae81-9dc48fb9fda8: use train_size=0.9 for train/validate,"XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
              colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
              early_stopping_rounds=None, enable_categorical=False,
              eval_metric=None, feature_types=None, gamma=0, gpu_id=-1,
              grow_policy='depthwise', importance_type=None,
              interaction_constraints='', learning_rate=0.300000012,
              max_bin=256, max_cat_threshold=64, max_cat_to_onehot=4,
              max_delta_step=0, max_depth=6, max_leaves=0, min_child_weight=1,
              missing=nan, monotone_constraints='()', n_estimators=100,
              n_jobs=-1, num_parallel_tree=1, objective='binary:logistic',
              predictor='auto', ...)",0.69,"{'accuracy': 0.7286, 'roc_auc': 0.7867, 'recall': 0.8161, 'precision': 0.7624, 'f1': 0.7735, 'kappa': 0.4297, 'mcc': 0.458}",0.7286,0.7867,0.8161,0.7624,0.7735,0.4297,0.458
e218cd1f-9eda-4cab-9695-f9237fb0ee2f,11/01/2023 20:28,./datasets/mlr.csv,ALL,0.92,TRUE,e218cd1f-9eda-4cab-9695-f9237fb0ee2f: use train_size=0.9 for train/validate,"LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
                   intercept_scaling=1, l1_ratio=None, max_iter=1000,
                   multi_class='auto', n_jobs=None, penalty='l2',
                   random_state=3506, solver='lbfgs', tol=0.0001, verbose=0,
                   warm_start=False)",0.62,"{'accuracy': 0.6659, 'roc_auc': 0.6917, 'recall': 0.7375, 'precision': 0.715, 'f1': 0.7208, 'kappa': 0.3057, 'mcc': 0.3136}",0.6659,0.6917,0.7375,0.715,0.7208,0.3057,0.3136
ee0179e8-ff25-4dc6-b406-207bc7012fa9,2023-01-11 20:42:23.932942,./datasets/10_NIH_GER_HIGH_DUPLICATES_0.95_REMOVED_CORR_PEARSON_0.8_MLR.csv,ALL,0.85,True,ee0179e8-ff25-4dc6-b406-207bc7012fa9: use train_size=0.9 for train/validate,"LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
                   intercept_scaling=1, l1_ratio=None, max_iter=1000,
                   multi_class='auto', n_jobs=None, penalty='l2',
                   random_state=6826, solver='lbfgs', tol=0.0001, verbose=0,
                   warm_start=False)",0.64,"{'accuracy': 0.7032, 'roc_auc': 0.7283, 'recall': 0.7768, 'precision': 0.7389, 'f1': 0.7479, 'kappa': 0.3826, 'mcc': 0.4074}",0.7032,0.7283,0.7768,0.7389,0.7479,0.3826,0.4074
24015642-70e1-4a27-9bfc-ca8679ae9152,2023-01-11 20:43:02.278850,./datasets/mlr_ada_best.csv,ALL,0.91,False,24015642-70e1-4a27-9bfc-ca8679ae9152: use train_size=0.9 for train/validate,"AdaBoostClassifier(algorithm='SAMME.R', base_estimator='deprecated',
                   estimator=None, learning_rate=1.0, n_estimators=50,
                   random_state=8713)",0.8,"{'accuracy': 0.8736, 'roc_auc': 0.9085, 'recall': 0.9071, 'precision': 0.8788, 'f1': 0.8908, 'kappa': 0.7392, 'mcc': 0.7454}",0.8736,0.9085,0.9071,0.8788,0.8908,0.7392,0.7454
f11e5c83-b9df-4b7d-8d8c-0c0bf214afff,2023-01-11 20:43:10.720115,./datasets/mlr_ada_best.csv,ALL,0.95,False,f11e5c83-b9df-4b7d-8d8c-0c0bf214afff: use train_size=0.9 for train/validate,"AdaBoostClassifier(algorithm='SAMME.R', base_estimator='deprecated',
                   estimator=None, learning_rate=1.0, n_estimators=50,
                   random_state=1924)",0.75,"{'accuracy': 0.8714, 'roc_auc': 0.9525, 'recall': 0.8944, 'precision': 0.9061, 'f1': 0.8961, 'kappa': 0.7275, 'mcc': 0.7357}",0.8714,0.9525,0.8944,0.9061,0.8961,0.7275,0.7357
